product_id,product_name,ingredient_label,ingredient_kind,botanical_entry_id,matched_botanical_name,match_status,candidate_matches,resolution_needed
PROD-BR-00165,Alfavaca-cravo — Cordial / Syrup,Alfavaca-cravo,Primary,BOT-BR-0019,Alfavaca-cravo,matched_source_id,BOT-BR-0019:Alfavaca-cravo,False
PROD-BR-00166,Alfavaca-cravo — Culinary Seasoning / Herb,Alfavaca-cravo,Primary,BOT-BR-0019,Alfavaca-cravo,matched_source_id,BOT-BR-0019:Alfavaca-cravo,False
PROD-BR-00167,Alfavaca-cravo — Dried Herb / Spice,Alfavaca-cravo,Primary,BOT-BR-0019,Alfavaca-cravo,matched_source_id,BOT-BR-0019:Alfavaca-cravo,False
PROD-BR-00168,Alfavaca-cravo — Extract / Concentrate,Alfavaca-cravo,Primary,BOT-BR-0019,Alfavaca-cravo,matched_source_id,BOT-BR-0019:Alfavaca-cravo,False
PROD-BR-00169,Alfavaca-cravo — Functional Beverage / RTD,Alfavaca-cravo,Primary,BOT-BR-0019,Alfavaca-cravo,matched_source_id,BOT-BR-0019:Alfavaca-cravo,False
PROD-BR-00171,Alfavaca-cravo — Tea / Tisane,Alfavaca-cravo,Primary,BOT-BR-0019,Alfavaca-cravo,matched_source_id,BOT-BR-0019:Alfavaca-cravo,False
PROD-BR-00172,Amburana-de-cheiro — Bitters / Tincture,Amburana-de-cheiro,Primary,BOT-BR-0020,Amburana-de-cheiro,matched_source_id,BOT-BR-0020:Amburana-de-cheiro,False
PROD-BR-00173,Amburana-de-cheiro — Cordial / Syrup,Amburana-de-cheiro,Primary,BOT-BR-0020,Amburana-de-cheiro,matched_source_id,BOT-BR-0020:Amburana-de-cheiro,False
PROD-BR-00174,Amburana-de-cheiro — Culinary Seasoning / Herb,Amburana-de-cheiro,Primary,BOT-BR-0020,Amburana-de-cheiro,matched_source_id,BOT-BR-0020:Amburana-de-cheiro,False
PROD-BR-00175,Amburana-de-cheiro — Dried Herb / Spice,Amburana-de-cheiro,Primary,BOT-BR-0020,Amburana-de-cheiro,matched_source_id,BOT-BR-0020:Amburana-de-cheiro,False
PROD-BR-00176,Amburana-de-cheiro — Extract / Concentrate,Amburana-de-cheiro,Primary,BOT-BR-0020,Amburana-de-cheiro,matched_source_id,BOT-BR-0020:Amburana-de-cheiro,False
PROD-BR-00177,Amburana-de-cheiro — Oil / Cosmetic Ingredient,Amburana-de-cheiro,Primary,BOT-BR-0020,Amburana-de-cheiro,matched_source_id,BOT-BR-0020:Amburana-de-cheiro,False
PROD-BR-00178,Amburana-de-cheiro — Tea / Tisane,Amburana-de-cheiro,Primary,BOT-BR-0020,Amburana-de-cheiro,matched_source_id,BOT-BR-0020:Amburana-de-cheiro,False
PROD-BR-00179,Andiroba — Bitters / Tincture,Andiroba,Primary,BOT-BR-0021,Andiroba,matched_source_id,BOT-BR-0021:Andiroba,False
PROD-BR-00180,Andiroba — Dried Herb / Spice,Andiroba,Primary,BOT-BR-0021,Andiroba,matched_source_id,BOT-BR-0021:Andiroba,False
PROD-BR-00181,Andiroba — Extract / Concentrate,Andiroba,Primary,BOT-BR-0021,Andiroba,matched_source_id,BOT-BR-0021:Andiroba,False
PROD-BR-00182,Andiroba — Oil / Cosmetic Ingredient,Andiroba,Primary,BOT-BR-0021,Andiroba,matched_source_id,BOT-BR-0021:Andiroba,False
PROD-BR-00183,Andiroba — Tea / Tisane,Andiroba,Primary,BOT-BR-0021,Andiroba,matched_source_id,BOT-BR-0021:Andiroba,False
PROD-BR-00184,Araticum — Cordial / Syrup,Araticum,Primary,BOT-BR-0022,Araticum,matched_source_id,BOT-BR-0022:Araticum,False
PROD-BR-00185,Araticum — Extract / Concentrate,Araticum,Primary,BOT-BR-0022,Araticum,matched_source_id,BOT-BR-0022:Araticum,False
PROD-BR-00186,Araticum — Fresh Produce,Araticum,Primary,BOT-BR-0022,Araticum,matched_source_id,BOT-BR-0022:Araticum,False
PROD-BR-00187,Araticum — Frozen Pulp / Purée,Araticum,Primary,BOT-BR-0022,Araticum,matched_source_id,BOT-BR-0022:Araticum,False
PROD-BR-00188,Araticum — Functional Beverage / RTD,Araticum,Primary,BOT-BR-0022,Araticum,matched_source_id,BOT-BR-0022:Araticum,False
PROD-BR-00189,Araticum — Jam / Preserve,Araticum,Primary,BOT-BR-0022,Araticum,matched_source_id,BOT-BR-0022:Araticum,False
PROD-BR-00190,Araticum — Juice / Nectar,Araticum,Primary,BOT-BR-0022,Araticum,matched_source_id,BOT-BR-0022:Araticum,False
PROD-BR-00193,Araucária / Pinhão — Bitters / Tincture,Araucária / Pinhão,Primary,BOT-BR-0023,Araucária / Pinhão,matched_source_id,BOT-BR-0023:Araucária / Pinhão,False
PROD-BR-00194,Araucária / Pinhão — Dried Herb / Spice,Araucária / Pinhão,Primary,BOT-BR-0023,Araucária / Pinhão,matched_source_id,BOT-BR-0023:Araucária / Pinhão,False
PROD-BR-00195,Araucária / Pinhão — Extract / Concentrate,Araucária / Pinhão,Primary,BOT-BR-0023,Araucária / Pinhão,matched_source_id,BOT-BR-0023:Araucária / Pinhão,False
PROD-BR-00196,Araucária / Pinhão — Flour / Powder,Araucária / Pinhão,Primary,BOT-BR-0023,Araucária / Pinhão,matched_source_id,BOT-BR-0023:Araucária / Pinhão,False
PROD-BR-00197,Araucária / Pinhão — Oil / Cosmetic Ingredient,Araucária / Pinhão,Primary,BOT-BR-0023,Araucária / Pinhão,matched_source_id,BOT-BR-0023:Araucária / Pinhão,False
PROD-BR-00198,Araucária / Pinhão — Snack / Nut,Araucária / Pinhão,Primary,BOT-BR-0023,Araucária / Pinhão,matched_source_id,BOT-BR-0023:Araucária / Pinhão,False
PROD-BR-00199,Araucária / Pinhão — Tea / Tisane,Araucária / Pinhão,Primary,BOT-BR-0023,Araucária / Pinhão,matched_source_id,BOT-BR-0023:Araucária / Pinhão,False
PROD-BR-00200,Araçá — Cordial / Syrup,Araçá,Primary,BOT-BR-0024,Araçá,matched_source_id,BOT-BR-0024:Araçá,False
PROD-BR-00201,Araçá — Extract / Concentrate,Araçá,Primary,BOT-BR-0024,Araçá,matched_source_id,BOT-BR-0024:Araçá,False
PROD-BR-00202,Araçá — Fresh Produce,Araçá,Primary,BOT-BR-0024,Araçá,matched_source_id,BOT-BR-0024:Araçá,False
PROD-BR-00203,Araçá — Frozen Pulp / Purée,Araçá,Primary,BOT-BR-0024,Araçá,matched_source_id,BOT-BR-0024:Araçá,False
PROD-BR-00204,Araçá — Functional Beverage / RTD,Araçá,Primary,BOT-BR-0024,Araçá,matched_source_id,BOT-BR-0024:Araçá,False
PROD-BR-00205,Araçá — Jam / Preserve,Araçá,Primary,BOT-BR-0024,Araçá,matched_source_id,BOT-BR-0024:Araçá,False
PROD-BR-00206,Araçá — Juice / Nectar,Araçá,Primary,BOT-BR-0024,Araçá,matched_source_id,BOT-BR-0024:Araçá,False
PROD-BR-00209,Araçá-boi — Cordial / Syrup,Araçá-boi,Primary,BOT-BR-0025,Araçá-boi,matched_source_id,BOT-BR-0025:Araçá-boi,False
PROD-BR-00210,Araçá-boi — Extract / Concentrate,Araçá-boi,Primary,BOT-BR-0025,Araçá-boi,matched_source_id,BOT-BR-0025:Araçá-boi,False
PROD-BR-00211,Araçá-boi — Fresh Produce,Araçá-boi,Primary,BOT-BR-0025,Araçá-boi,matched_source_id,BOT-BR-0025:Araçá-boi,False
PROD-BR-00212,Araçá-boi — Frozen Pulp / Purée,Araçá-boi,Primary,BOT-BR-0025,Araçá-boi,matched_source_id,BOT-BR-0025:Araçá-boi,False
PROD-BR-00213,Araçá-boi — Functional Beverage / RTD,Araçá-boi,Primary,BOT-BR-0025,Araçá-boi,matched_source_id,BOT-BR-0025:Araçá-boi,False
PROD-BR-00214,Araçá-boi — Jam / Preserve,Araçá-boi,Primary,BOT-BR-0025,Araçá-boi,matched_source_id,BOT-BR-0025:Araçá-boi,False
PROD-BR-00215,Araçá-boi — Juice / Nectar,Araçá-boi,Primary,BOT-BR-0025,Araçá-boi,matched_source_id,BOT-BR-0025:Araçá-boi,False
PROD-BR-00218,Arnica-do-campo — Bitters / Tincture,Arnica-do-campo,Primary,BOT-BR-0026,Arnica-do-campo,matched_source_id,BOT-BR-0026:Arnica-do-campo,False
PROD-BR-00219,Arnica-do-campo — Dried Herb / Spice,Arnica-do-campo,Primary,BOT-BR-0026,Arnica-do-campo,matched_source_id,BOT-BR-0026:Arnica-do-campo,False
PROD-BR-00220,Arnica-do-campo — Extract / Concentrate,Arnica-do-campo,Primary,BOT-BR-0026,Arnica-do-campo,matched_source_id,BOT-BR-0026:Arnica-do-campo,False
PROD-BR-00221,Arnica-do-campo — Functional Beverage / RTD,Arnica-do-campo,Primary,BOT-BR-0026,Arnica-do-campo,matched_source_id,BOT-BR-0026:Arnica-do-campo,False
PROD-BR-00222,Arnica-do-campo — Tea / Tisane,Arnica-do-campo,Primary,BOT-BR-0026,Arnica-do-campo,matched_source_id,BOT-BR-0026:Arnica-do-campo,False
PROD-BR-00223,Aroeira-do-sertão — Bitters / Tincture,Aroeira-do-sertão,Primary,BOT-BR-0027,Aroeira-do-sertão,matched_source_id,BOT-BR-0027:Aroeira-do-sertão,False
PROD-BR-00224,Aroeira-do-sertão — Dried Herb / Spice,Aroeira-do-sertão,Primary,BOT-BR-0027,Aroeira-do-sertão,matched_source_id,BOT-BR-0027:Aroeira-do-sertão,False
PROD-BR-00225,Aroeira-do-sertão — Extract / Concentrate,Aroeira-do-sertão,Primary,BOT-BR-0027,Aroeira-do-sertão,matched_source_id,BOT-BR-0027:Aroeira-do-sertão,False
PROD-BR-00226,Aroeira-do-sertão — Oil / Cosmetic Ingredient,Aroeira-do-sertão,Primary,BOT-BR-0027,Aroeira-do-sertão,matched_source_id,BOT-BR-0027:Aroeira-do-sertão,False
PROD-BR-00227,Aroeira-do-sertão — Tea / Tisane,Aroeira-do-sertão,Primary,BOT-BR-0027,Aroeira-do-sertão,matched_source_id,BOT-BR-0027:Aroeira-do-sertão,False
PROD-BR-00228,Açaí — Cordial / Syrup,Açaí,Primary,BOT-BR-0028,Açaí,matched_source_id,BOT-BR-0028:Açaí,False
PROD-BR-00229,Açaí — Extract / Concentrate,Açaí,Primary,BOT-BR-0028,Açaí,matched_source_id,BOT-BR-0028:Açaí,False
PROD-BR-00230,Açaí — Fresh Produce,Açaí,Primary,BOT-BR-0028,Açaí,matched_source_id,BOT-BR-0028:Açaí,False
PROD-BR-00231,Açaí — Frozen Pulp / Purée,Açaí,Primary,BOT-BR-0028,Açaí,matched_source_id,BOT-BR-0028:Açaí,False
PROD-BR-00232,Açaí — Functional Beverage / RTD,Açaí,Primary,BOT-BR-0028,Açaí,matched_source_id,BOT-BR-0028:Açaí,False
PROD-BR-00233,Açaí — Jam / Preserve,Açaí,Primary,BOT-BR-0028,Açaí,matched_source_id,BOT-BR-0028:Açaí,False
PROD-BR-00234,Açaí — Juice / Nectar,Açaí,Primary,BOT-BR-0028,Açaí,matched_source_id,BOT-BR-0028:Açaí,False
PROD-BR-00237,Açaí — BRS Pai d’Égua — Cordial / Syrup,Açaí — BRS Pai d’Égua,Primary,BOT-BR-0029,Açaí — BRS Pai d’Égua,matched_source_id,BOT-BR-0029:Açaí — BRS Pai d’Égua,False
PROD-BR-00238,Açaí — BRS Pai d’Égua — Extract / Concentrate,Açaí — BRS Pai d’Égua,Primary,BOT-BR-0029,Açaí — BRS Pai d’Égua,matched_source_id,BOT-BR-0029:Açaí — BRS Pai d’Égua,False
PROD-BR-00239,Açaí — BRS Pai d’Égua — Fresh Produce,Açaí — BRS Pai d’Égua,Primary,BOT-BR-0029,Açaí — BRS Pai d’Égua,matched_source_id,BOT-BR-0029:Açaí — BRS Pai d’Égua,False
PROD-BR-00240,Açaí — BRS Pai d’Égua — Frozen Pulp / Purée,Açaí — BRS Pai d’Égua,Primary,BOT-BR-0029,Açaí — BRS Pai d’Égua,matched_source_id,BOT-BR-0029:Açaí — BRS Pai d’Égua,False
PROD-BR-00241,Açaí — BRS Pai d’Égua — Functional Beverage / RTD,Açaí — BRS Pai d’Égua,Primary,BOT-BR-0029,Açaí — BRS Pai d’Égua,matched_source_id,BOT-BR-0029:Açaí — BRS Pai d’Égua,False
PROD-BR-00242,Açaí — BRS Pai d’Égua — Jam / Preserve,Açaí — BRS Pai d’Égua,Primary,BOT-BR-0029,Açaí — BRS Pai d’Égua,matched_source_id,BOT-BR-0029:Açaí — BRS Pai d’Égua,False
PROD-BR-00243,Açaí — BRS Pai d’Égua — Juice / Nectar,Açaí — BRS Pai d’Égua,Primary,BOT-BR-0029,Açaí — BRS Pai d’Égua,matched_source_id,BOT-BR-0029:Açaí — BRS Pai d’Égua,False
PROD-BR-00246,Açaí — BRS Pará — Cordial / Syrup,Açaí — BRS Pará,Primary,BOT-BR-0030,Açaí — BRS Pará,matched_source_id,BOT-BR-0030:Açaí — BRS Pará,False
PROD-BR-00247,Açaí — BRS Pará — Extract / Concentrate,Açaí — BRS Pará,Primary,BOT-BR-0030,Açaí — BRS Pará,matched_source_id,BOT-BR-0030:Açaí — BRS Pará,False
PROD-BR-00248,Açaí — BRS Pará — Fresh Produce,Açaí — BRS Pará,Primary,BOT-BR-0030,Açaí — BRS Pará,matched_source_id,BOT-BR-0030:Açaí — BRS Pará,False
PROD-BR-00249,Açaí — BRS Pará — Frozen Pulp / Purée,Açaí — BRS Pará,Primary,BOT-BR-0030,Açaí — BRS Pará,matched_source_id,BOT-BR-0030:Açaí — BRS Pará,False
PROD-BR-00250,Açaí — BRS Pará — Functional Beverage / RTD,Açaí — BRS Pará,Primary,BOT-BR-0030,Açaí — BRS Pará,matched_source_id,BOT-BR-0030:Açaí — BRS Pará,False
PROD-BR-00251,Açaí — BRS Pará — Jam / Preserve,Açaí — BRS Pará,Primary,BOT-BR-0030,Açaí — BRS Pará,matched_source_id,BOT-BR-0030:Açaí — BRS Pará,False
PROD-BR-00252,Açaí — BRS Pará — Juice / Nectar,Açaí — BRS Pará,Primary,BOT-BR-0030,Açaí — BRS Pará,matched_source_id,BOT-BR-0030:Açaí — BRS Pará,False
PROD-BR-00255,Açaí-solteiro — Cordial / Syrup,Açaí-solteiro,Primary,BOT-BR-0031,Açaí-solteiro,matched_source_id,BOT-BR-0031:Açaí-solteiro,False
PROD-BR-00256,Açaí-solteiro — Extract / Concentrate,Açaí-solteiro,Primary,BOT-BR-0031,Açaí-solteiro,matched_source_id,BOT-BR-0031:Açaí-solteiro,False
PROD-BR-00257,Açaí-solteiro — Fresh Produce,Açaí-solteiro,Primary,BOT-BR-0031,Açaí-solteiro,matched_source_id,BOT-BR-0031:Açaí-solteiro,False
PROD-BR-00258,Açaí-solteiro — Frozen Pulp / Purée,Açaí-solteiro,Primary,BOT-BR-0031,Açaí-solteiro,matched_source_id,BOT-BR-0031:Açaí-solteiro,False
PROD-BR-00259,Açaí-solteiro — Functional Beverage / RTD,Açaí-solteiro,Primary,BOT-BR-0031,Açaí-solteiro,matched_source_id,BOT-BR-0031:Açaí-solteiro,False
PROD-BR-00260,Açaí-solteiro — Jam / Preserve,Açaí-solteiro,Primary,BOT-BR-0031,Açaí-solteiro,matched_source_id,BOT-BR-0031:Açaí-solteiro,False
PROD-BR-00261,Açaí-solteiro — Juice / Nectar,Açaí-solteiro,Primary,BOT-BR-0031,Açaí-solteiro,matched_source_id,BOT-BR-0031:Açaí-solteiro,False
PROD-BR-00264,Babassu — Bitters / Tincture,Babassu,Primary,BOT-BR-0032,Babassu,matched_source_id,BOT-BR-0032:Babassu,False
PROD-BR-00265,Babassu — Cordial / Syrup,Babassu,Primary,BOT-BR-0032,Babassu,matched_source_id,BOT-BR-0032:Babassu,False
PROD-BR-00266,Babassu — Extract / Concentrate,Babassu,Primary,BOT-BR-0032,Babassu,matched_source_id,BOT-BR-0032:Babassu,False
PROD-BR-00267,Babassu — Flour / Powder,Babassu,Primary,BOT-BR-0032,Babassu,matched_source_id,BOT-BR-0032:Babassu,False
PROD-BR-00268,Babassu — Fresh Produce,Babassu,Primary,BOT-BR-0032,Babassu,matched_source_id,BOT-BR-0032:Babassu,False
PROD-BR-00269,Babassu — Functional Beverage / RTD,Babassu,Primary,BOT-BR-0032,Babassu,matched_source_id,BOT-BR-0032:Babassu,False
PROD-BR-00270,Babassu — Jam / Preserve,Babassu,Primary,BOT-BR-0032,Babassu,matched_source_id,BOT-BR-0032:Babassu,False
PROD-BR-00271,Babassu — Juice / Nectar,Babassu,Primary,BOT-BR-0032,Babassu,matched_source_id,BOT-BR-0032:Babassu,False
PROD-BR-00272,Babassu — Oil / Cosmetic Ingredient,Babassu,Primary,BOT-BR-0032,Babassu,matched_source_id,BOT-BR-0032:Babassu,False
PROD-BR-00273,Bacaba — Cordial / Syrup,Bacaba,Primary,BOT-BR-0033,Bacaba,matched_source_id,BOT-BR-0033:Bacaba,False
PROD-BR-00274,Bacaba — Extract / Concentrate,Bacaba,Primary,BOT-BR-0033,Bacaba,matched_source_id,BOT-BR-0033:Bacaba,False
PROD-BR-00275,Bacaba — Fresh Produce,Bacaba,Primary,BOT-BR-0033,Bacaba,matched_source_id,BOT-BR-0033:Bacaba,False
PROD-BR-00276,Bacaba — Frozen Pulp / Purée,Bacaba,Primary,BOT-BR-0033,Bacaba,matched_source_id,BOT-BR-0033:Bacaba,False
PROD-BR-00277,Bacaba — Functional Beverage / RTD,Bacaba,Primary,BOT-BR-0033,Bacaba,matched_source_id,BOT-BR-0033:Bacaba,False
PROD-BR-00278,Bacaba — Jam / Preserve,Bacaba,Primary,BOT-BR-0033,Bacaba,matched_source_id,BOT-BR-0033:Bacaba,False
PROD-BR-00279,Bacaba — Juice / Nectar,Bacaba,Primary,BOT-BR-0033,Bacaba,matched_source_id,BOT-BR-0033:Bacaba,False
PROD-BR-00282,Bacuri — Cordial / Syrup,Bacuri,Primary,BOT-BR-0034,Bacuri,matched_source_id,BOT-BR-0034:Bacuri,False
PROD-BR-00283,Bacuri — Extract / Concentrate,Bacuri,Primary,BOT-BR-0034,Bacuri,matched_source_id,BOT-BR-0034:Bacuri,False
PROD-BR-00284,Bacuri — Fresh Produce,Bacuri,Primary,BOT-BR-0034,Bacuri,matched_source_id,BOT-BR-0034:Bacuri,False
PROD-BR-00285,Bacuri — Frozen Pulp / Purée,Bacuri,Primary,BOT-BR-0034,Bacuri,matched_source_id,BOT-BR-0034:Bacuri,False
PROD-BR-00286,Bacuri — Functional Beverage / RTD,Bacuri,Primary,BOT-BR-0034,Bacuri,matched_source_id,BOT-BR-0034:Bacuri,False
PROD-BR-00287,Bacuri — Jam / Preserve,Bacuri,Primary,BOT-BR-0034,Bacuri,matched_source_id,BOT-BR-0034:Bacuri,False
PROD-BR-00288,Bacuri — Juice / Nectar,Bacuri,Primary,BOT-BR-0034,Bacuri,matched_source_id,BOT-BR-0034:Bacuri,False
PROD-BR-00291,Banana — BRS Garantida — Cordial / Syrup,Banana — BRS Garantida,Primary,BOT-BR-0035,Banana — BRS Garantida,matched_source_id,BOT-BR-0035:Banana — BRS Garantida,False
PROD-BR-00292,Banana — BRS Garantida — Extract / Concentrate,Banana — BRS Garantida,Primary,BOT-BR-0035,Banana — BRS Garantida,matched_source_id,BOT-BR-0035:Banana — BRS Garantida,False
PROD-BR-00293,Banana — BRS Garantida — Fresh Produce,Banana — BRS Garantida,Primary,BOT-BR-0035,Banana — BRS Garantida,matched_source_id,BOT-BR-0035:Banana — BRS Garantida,False
PROD-BR-00294,Banana — BRS Garantida — Frozen Pulp / Purée,Banana — BRS Garantida,Primary,BOT-BR-0035,Banana — BRS Garantida,matched_source_id,BOT-BR-0035:Banana — BRS Garantida,False
PROD-BR-00295,Banana — BRS Garantida — Functional Beverage / RTD,Banana — BRS Garantida,Primary,BOT-BR-0035,Banana — BRS Garantida,matched_source_id,BOT-BR-0035:Banana — BRS Garantida,False
PROD-BR-00296,Banana — BRS Garantida — Jam / Preserve,Banana — BRS Garantida,Primary,BOT-BR-0035,Banana — BRS Garantida,matched_source_id,BOT-BR-0035:Banana — BRS Garantida,False
PROD-BR-00297,Banana — BRS Garantida — Juice / Nectar,Banana — BRS Garantida,Primary,BOT-BR-0035,Banana — BRS Garantida,matched_source_id,BOT-BR-0035:Banana — BRS Garantida,False
PROD-BR-00300,Banana — BRS Japira — Cordial / Syrup,Banana — BRS Japira,Primary,BOT-BR-0036,Banana — BRS Japira,matched_source_id,BOT-BR-0036:Banana — BRS Japira,False
PROD-BR-00301,Banana — BRS Japira — Extract / Concentrate,Banana — BRS Japira,Primary,BOT-BR-0036,Banana — BRS Japira,matched_source_id,BOT-BR-0036:Banana — BRS Japira,False
PROD-BR-00302,Banana — BRS Japira — Fresh Produce,Banana — BRS Japira,Primary,BOT-BR-0036,Banana — BRS Japira,matched_source_id,BOT-BR-0036:Banana — BRS Japira,False
PROD-BR-00303,Banana — BRS Japira — Frozen Pulp / Purée,Banana — BRS Japira,Primary,BOT-BR-0036,Banana — BRS Japira,matched_source_id,BOT-BR-0036:Banana — BRS Japira,False
PROD-BR-00304,Banana — BRS Japira — Functional Beverage / RTD,Banana — BRS Japira,Primary,BOT-BR-0036,Banana — BRS Japira,matched_source_id,BOT-BR-0036:Banana — BRS Japira,False
PROD-BR-00305,Banana — BRS Japira — Jam / Preserve,Banana — BRS Japira,Primary,BOT-BR-0036,Banana — BRS Japira,matched_source_id,BOT-BR-0036:Banana — BRS Japira,False
PROD-BR-00306,Banana — BRS Japira — Juice / Nectar,Banana — BRS Japira,Primary,BOT-BR-0036,Banana — BRS Japira,matched_source_id,BOT-BR-0036:Banana — BRS Japira,False
PROD-BR-00309,Banana — BRS Pacovan Ken — Cordial / Syrup,Banana — BRS Pacovan Ken,Primary,BOT-BR-0037,Banana — BRS Pacovan Ken,matched_source_id,BOT-BR-0037:Banana — BRS Pacovan Ken,False
PROD-BR-00310,Banana — BRS Pacovan Ken — Extract / Concentrate,Banana — BRS Pacovan Ken,Primary,BOT-BR-0037,Banana — BRS Pacovan Ken,matched_source_id,BOT-BR-0037:Banana — BRS Pacovan Ken,False
PROD-BR-00311,Banana — BRS Pacovan Ken — Fresh Produce,Banana — BRS Pacovan Ken,Primary,BOT-BR-0037,Banana — BRS Pacovan Ken,matched_source_id,BOT-BR-0037:Banana — BRS Pacovan Ken,False
PROD-BR-00312,Banana — BRS Pacovan Ken — Frozen Pulp / Purée,Banana — BRS Pacovan Ken,Primary,BOT-BR-0037,Banana — BRS Pacovan Ken,matched_source_id,BOT-BR-0037:Banana — BRS Pacovan Ken,False
PROD-BR-00313,Banana — BRS Pacovan Ken — Functional Beverage / RTD,Banana — BRS Pacovan Ken,Primary,BOT-BR-0037,Banana — BRS Pacovan Ken,matched_source_id,BOT-BR-0037:Banana — BRS Pacovan Ken,False
PROD-BR-00314,Banana — BRS Pacovan Ken — Jam / Preserve,Banana — BRS Pacovan Ken,Primary,BOT-BR-0037,Banana — BRS Pacovan Ken,matched_source_id,BOT-BR-0037:Banana — BRS Pacovan Ken,False
PROD-BR-00315,Banana — BRS Pacovan Ken — Juice / Nectar,Banana — BRS Pacovan Ken,Primary,BOT-BR-0037,Banana — BRS Pacovan Ken,matched_source_id,BOT-BR-0037:Banana — BRS Pacovan Ken,False
PROD-BR-00318,Banana — BRS Platina — Cordial / Syrup,Banana — BRS Platina,Primary,BOT-BR-0038,Banana — BRS Platina,matched_source_id,BOT-BR-0038:Banana — BRS Platina,False
PROD-BR-00319,Banana — BRS Platina — Extract / Concentrate,Banana — BRS Platina,Primary,BOT-BR-0038,Banana — BRS Platina,matched_source_id,BOT-BR-0038:Banana — BRS Platina,False
PROD-BR-00320,Banana — BRS Platina — Fresh Produce,Banana — BRS Platina,Primary,BOT-BR-0038,Banana — BRS Platina,matched_source_id,BOT-BR-0038:Banana — BRS Platina,False
PROD-BR-00321,Banana — BRS Platina — Frozen Pulp / Purée,Banana — BRS Platina,Primary,BOT-BR-0038,Banana — BRS Platina,matched_source_id,BOT-BR-0038:Banana — BRS Platina,False
PROD-BR-00322,Banana — BRS Platina — Functional Beverage / RTD,Banana — BRS Platina,Primary,BOT-BR-0038,Banana — BRS Platina,matched_source_id,BOT-BR-0038:Banana — BRS Platina,False
PROD-BR-00323,Banana — BRS Platina — Jam / Preserve,Banana — BRS Platina,Primary,BOT-BR-0038,Banana — BRS Platina,matched_source_id,BOT-BR-0038:Banana — BRS Platina,False
PROD-BR-00324,Banana — BRS Platina — Juice / Nectar,Banana — BRS Platina,Primary,BOT-BR-0038,Banana — BRS Platina,matched_source_id,BOT-BR-0038:Banana — BRS Platina,False
PROD-BR-00327,Banana — BRS Preciosa — Cordial / Syrup,Banana — BRS Preciosa,Primary,BOT-BR-0039,Banana — BRS Preciosa,matched_source_id,BOT-BR-0039:Banana — BRS Preciosa,False
PROD-BR-00328,Banana — BRS Preciosa — Extract / Concentrate,Banana — BRS Preciosa,Primary,BOT-BR-0039,Banana — BRS Preciosa,matched_source_id,BOT-BR-0039:Banana — BRS Preciosa,False
PROD-BR-00329,Banana — BRS Preciosa — Fresh Produce,Banana — BRS Preciosa,Primary,BOT-BR-0039,Banana — BRS Preciosa,matched_source_id,BOT-BR-0039:Banana — BRS Preciosa,False
PROD-BR-00330,Banana — BRS Preciosa — Frozen Pulp / Purée,Banana — BRS Preciosa,Primary,BOT-BR-0039,Banana — BRS Preciosa,matched_source_id,BOT-BR-0039:Banana — BRS Preciosa,False
PROD-BR-00331,Banana — BRS Preciosa — Functional Beverage / RTD,Banana — BRS Preciosa,Primary,BOT-BR-0039,Banana — BRS Preciosa,matched_source_id,BOT-BR-0039:Banana — BRS Preciosa,False
PROD-BR-00332,Banana — BRS Preciosa — Jam / Preserve,Banana — BRS Preciosa,Primary,BOT-BR-0039,Banana — BRS Preciosa,matched_source_id,BOT-BR-0039:Banana — BRS Preciosa,False
PROD-BR-00333,Banana — BRS Preciosa — Juice / Nectar,Banana — BRS Preciosa,Primary,BOT-BR-0039,Banana — BRS Preciosa,matched_source_id,BOT-BR-0039:Banana — BRS Preciosa,False
PROD-BR-00336,Banana — BRS Princesa — Cordial / Syrup,Banana — BRS Princesa,Primary,BOT-BR-0040,Banana — BRS Princesa,matched_source_id,BOT-BR-0040:Banana — BRS Princesa,False
PROD-BR-00337,Banana — BRS Princesa — Extract / Concentrate,Banana — BRS Princesa,Primary,BOT-BR-0040,Banana — BRS Princesa,matched_source_id,BOT-BR-0040:Banana — BRS Princesa,False
PROD-BR-00338,Banana — BRS Princesa — Fresh Produce,Banana — BRS Princesa,Primary,BOT-BR-0040,Banana — BRS Princesa,matched_source_id,BOT-BR-0040:Banana — BRS Princesa,False
PROD-BR-00339,Banana — BRS Princesa — Frozen Pulp / Purée,Banana — BRS Princesa,Primary,BOT-BR-0040,Banana — BRS Princesa,matched_source_id,BOT-BR-0040:Banana — BRS Princesa,False
PROD-BR-00340,Banana — BRS Princesa — Functional Beverage / RTD,Banana — BRS Princesa,Primary,BOT-BR-0040,Banana — BRS Princesa,matched_source_id,BOT-BR-0040:Banana — BRS Princesa,False
PROD-BR-00341,Banana — BRS Princesa — Jam / Preserve,Banana — BRS Princesa,Primary,BOT-BR-0040,Banana — BRS Princesa,matched_source_id,BOT-BR-0040:Banana — BRS Princesa,False
PROD-BR-00342,Banana — BRS Princesa — Juice / Nectar,Banana — BRS Princesa,Primary,BOT-BR-0040,Banana — BRS Princesa,matched_source_id,BOT-BR-0040:Banana — BRS Princesa,False
PROD-BR-00345,Banana — BRS Tropical — Cordial / Syrup,Banana — BRS Tropical,Primary,BOT-BR-0041,Banana — BRS Tropical,matched_source_id,BOT-BR-0041:Banana — BRS Tropical,False
