botanical_entry_id,common_name_en,mature_height_m_min,mature_height_m_max,mature_spread_m_min,mature_spread_m_max,endemic_to_brazil,conservation_flag,invasive_risk_brazil,source_url_primary,source_url_secondary,source_url_tertiary,confidence_score,confidence_notes,match_basis
BOTBR-0030,açaí palm,6,18,3,7,FALSE,yes,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Euterpe%20oleracea,https://powo.science.kew.org/results?q=Euterpe%20oleracea,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/a%C3%A7a%C3%AD,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0030,açaí palm,6,18,3,7,FALSE,yes,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Euterpe%20oleracea,https://powo.science.kew.org/results?q=Euterpe%20oleracea,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/a%C3%A7a%C3%AD,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0032,babassu palm,6,18,3,7,FALSE,yes,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Attalea%20speciosa,https://powo.science.kew.org/results?q=Attalea%20speciosa,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/baba%C3%A7u,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0032,babassu palm,6,18,3,7,FALSE,yes,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Attalea%20speciosa,https://powo.science.kew.org/results?q=Attalea%20speciosa,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/baba%C3%A7u,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0033,bacaba palm,6,18,3,7,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Oenocarpus%20bacaba,https://powo.science.kew.org/results?q=Oenocarpus%20bacaba,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/bacaba,4,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0034,bacuri,4,12,3,8,FALSE,yes,low (native),https://floradobrasil.jbrj.gov.br/consulta/?q=Platonia%20insignis,https://powo.science.kew.org/results?q=Platonia%20insignis,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/bacuri,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0034,bacuri,4,12,3,8,FALSE,yes,low (native),https://floradobrasil.jbrj.gov.br/consulta/?q=Platonia%20insignis,https://powo.science.kew.org/results?q=Platonia%20insignis,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/bacuri,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0050,baru,4,12,3,8,FALSE,yes,low (native),https://floradobrasil.jbrj.gov.br/consulta/?q=Dipteryx%20alata,https://powo.science.kew.org/results?q=Dipteryx%20alata,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/baru,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0050,baru,4,12,3,8,FALSE,yes,low (native),https://floradobrasil.jbrj.gov.br/consulta/?q=Dipteryx%20alata,https://powo.science.kew.org/results?q=Dipteryx%20alata,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/baru,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0051,biriba,4,12,3,8,FALSE,no,low (native),https://floradobrasil.jbrj.gov.br/consulta/?q=Annona%20mucosa,https://powo.science.kew.org/results?q=Annona%20mucosa,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/birib%C3%A1,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0051,biriba,4,12,3,8,FALSE,no,low (native),https://floradobrasil.jbrj.gov.br/consulta/?q=Annona%20mucosa,https://powo.science.kew.org/results?q=Annona%20mucosa,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/birib%C3%A1,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0052,Indian coleus,0.6,3,0.6,2.5,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Plectranthus%20barbatus,https://powo.science.kew.org/results?q=Plectranthus%20barbatus,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/boldo-brasileiro,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0052,Indian coleus,0.6,3,0.6,2.5,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Plectranthus%20barbatus,https://powo.science.kew.org/results?q=Plectranthus%20barbatus,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/boldo-brasileiro,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0052,Indian coleus,0.6,3,0.6,2.5,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Plectranthus%20barbatus,https://powo.science.kew.org/results?q=Plectranthus%20barbatus,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/boldo-brasileiro,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0053,moriche palm,6,18,3,7,FALSE,yes,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Mauritia%20flexuosa,https://powo.science.kew.org/results?q=Mauritia%20flexuosa,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/buriti,4,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0053,moriche palm,6,18,3,7,FALSE,yes,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Mauritia%20flexuosa,https://powo.science.kew.org/results?q=Mauritia%20flexuosa,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/buriti,4,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0053,moriche palm,6,18,3,7,FALSE,yes,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Mauritia%20flexuosa,https://powo.science.kew.org/results?q=Mauritia%20flexuosa,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/buriti,4,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0054,cacao,3,8,3,6,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Theobroma%20cacao,https://powo.science.kew.org/results?q=Theobroma%20cacao,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/cacau,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0054,cacao,3,8,3,6,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Theobroma%20cacao,https://powo.science.kew.org/results?q=Theobroma%20cacao,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/cacau,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0054,cacao,3,8,3,6,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Theobroma%20cacao,https://powo.science.kew.org/results?q=Theobroma%20cacao,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/cacau,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0055,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0055,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0056,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0056,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0057,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0057,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0058,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0058,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0059,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0059,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0060,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0060,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0061,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0061,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0062,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0062,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0063,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0063,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0064,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0064,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0065,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0065,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0066,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0066,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0067,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0067,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0068,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0068,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0069,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0069,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0070,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0070,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0071,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0071,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0072,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0072,Arabica coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20arabica,https://powo.science.kew.org/results?q=Coffea%20arabica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20ar%C3%A1bica,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0073,Robusta coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20canephora,https://powo.science.kew.org/results?q=Coffea%20canephora,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20conilon,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0073,Robusta coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20canephora,https://powo.science.kew.org/results?q=Coffea%20canephora,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20conilon,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0073,Robusta coffee,1.5,4,1,3,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Coffea%20canephora,https://powo.science.kew.org/results?q=Coffea%20canephora,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caf%C3%A9%20conilon,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0074,cagaita,4,12,3,8,FALSE,yes,low (native),https://floradobrasil.jbrj.gov.br/consulta/?q=Eugenia%20dysenterica,https://powo.science.kew.org/results?q=Eugenia%20dysenterica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/cagaita,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0074,cagaita,4,12,3,8,FALSE,yes,low (native),https://floradobrasil.jbrj.gov.br/consulta/?q=Eugenia%20dysenterica,https://powo.science.kew.org/results?q=Eugenia%20dysenterica,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/cagaita,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0075,cashew,4,12,3,8,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Anacardium%20occidentale,https://powo.science.kew.org/results?q=Anacardium%20occidentale,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caju,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0075,cashew,4,12,3,8,FALSE,no,low,https://floradobrasil.jbrj.gov.br/consulta/?q=Anacardium%20occidentale,https://powo.science.kew.org/results?q=Anacardium%20occidentale,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caju,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0076,hog plum,4,12,3,8,FALSE,no,low (native),https://floradobrasil.jbrj.gov.br/consulta/?q=Spondias%20mombin,https://powo.science.kew.org/results?q=Spondias%20mombin,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caj%C3%A1,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
BOTBR-0076,hog plum,4,12,3,8,FALSE,no,low (native),https://floradobrasil.jbrj.gov.br/consulta/?q=Spondias%20mombin,https://powo.science.kew.org/results?q=Spondias%20mombin,https://www.embrapa.br/busca-de-publicacoes/-/publicacao/busca/caj%C3%A1,5,Brazil block 1 row built from accepted-name backbone plus profile-level horticultural defaults; verify cultivar-specific details before production deployment.,scientific_name_to_accepted_name
