product_path_id,botanical_entry_id,product_family_tags,product_angle_notes,kombucha_1f_friendly,bitters_friendly,cordial_friendly,tea_friendly,fresh_produce_friendly,preserve_friendly,cosmetic_friendly,edible_flower_friendly,cut_flower_friendly,medicinal_flower_friendly,petal_flavour_friendly,dried_floral_friendly,source_table,source_row
BPP-BOT-BR-0273,BOT-BR-0273,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,14542
BPP-BOT-BR-0274,BOT-BR-0274,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17054
BPP-BOT-BR-0275,BOT-BR-0275,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,114608
BPP-BOT-BR-0276,BOT-BR-0276,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,28457
BPP-BOT-BR-0277,BOT-BR-0277,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,82111
BPP-BOT-BR-0278,BOT-BR-0278,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17062
BPP-BOT-BR-0279,BOT-BR-0279,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,114595
BPP-BOT-BR-0280,BOT-BR-0280,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,82114
BPP-BOT-BR-0281,BOT-BR-0281,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,25097
BPP-BOT-BR-0282,BOT-BR-0282,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,6698
BPP-BOT-BR-0283,BOT-BR-0283,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,6701
BPP-BOT-BR-0284,BOT-BR-0284,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,1447
BPP-BOT-BR-0285,BOT-BR-0285,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,82898
BPP-BOT-BR-0286,BOT-BR-0286,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,104861
BPP-BOT-BR-0287,BOT-BR-0287,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,5270
BPP-BOT-BR-0288,BOT-BR-0288,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,104568
BPP-BOT-BR-0289,BOT-BR-0289,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,4312
BPP-BOT-BR-0290,BOT-BR-0290,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,10027
BPP-BOT-BR-0291,BOT-BR-0291,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,16760
BPP-BOT-BR-0292,BOT-BR-0292,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,21005
BPP-BOT-BR-0293,BOT-BR-0293,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,14466
BPP-BOT-BR-0294,BOT-BR-0294,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,20356
BPP-BOT-BR-0295,BOT-BR-0295,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13092
BPP-BOT-BR-0296,BOT-BR-0296,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13095
BPP-BOT-BR-0297,BOT-BR-0297,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13104
BPP-BOT-BR-0298,BOT-BR-0298,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13106
BPP-BOT-BR-0299,BOT-BR-0299,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,106278
BPP-BOT-BR-0300,BOT-BR-0300,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13116
BPP-BOT-BR-0301,BOT-BR-0301,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13117
BPP-BOT-BR-0302,BOT-BR-0302,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,1463
BPP-BOT-BR-0303,BOT-BR-0303,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,1466
BPP-BOT-BR-0304,BOT-BR-0304,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;structural,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,102866
BPP-BOT-BR-0305,BOT-BR-0305,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;climber;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,82115
BPP-BOT-BR-0306,BOT-BR-0306,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,409
BPP-BOT-BR-0307,BOT-BR-0307,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13879
BPP-BOT-BR-0308,BOT-BR-0308,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13881
BPP-BOT-BR-0309,BOT-BR-0309,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13883
BPP-BOT-BR-0310,BOT-BR-0310,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13889
BPP-BOT-BR-0311,BOT-BR-0311,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13696
BPP-BOT-BR-0312,BOT-BR-0312,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13697
BPP-BOT-BR-0313,BOT-BR-0313,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13701
BPP-BOT-BR-0314,BOT-BR-0314,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13702
BPP-BOT-BR-0315,BOT-BR-0315,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13713
BPP-BOT-BR-0316,BOT-BR-0316,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13717
BPP-BOT-BR-0317,BOT-BR-0317,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;wetland_filter;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13126
BPP-BOT-BR-0318,BOT-BR-0318,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,1472
BPP-BOT-BR-0319,BOT-BR-0319,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,108425
BPP-BOT-BR-0320,BOT-BR-0320,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,108426
BPP-BOT-BR-0321,BOT-BR-0321,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,116307
BPP-BOT-BR-0322,BOT-BR-0322,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,281523
BPP-BOT-BR-0323,BOT-BR-0323,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,116321
BPP-BOT-BR-0324,BOT-BR-0324,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,116361
BPP-BOT-BR-0325,BOT-BR-0325,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,22509
BPP-BOT-BR-0326,BOT-BR-0326,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,16915
BPP-BOT-BR-0327,BOT-BR-0327,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,457
BPP-BOT-BR-0328,BOT-BR-0328,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,461
BPP-BOT-BR-0329,BOT-BR-0329,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,469
BPP-BOT-BR-0330,BOT-BR-0330,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,103061
BPP-BOT-BR-0331,BOT-BR-0331,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,6947
BPP-BOT-BR-0332,BOT-BR-0332,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,6952
BPP-BOT-BR-0333,BOT-BR-0333,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,6955
BPP-BOT-BR-0334,BOT-BR-0334,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,103307
BPP-BOT-BR-0335,BOT-BR-0335,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,104138
BPP-BOT-BR-0336,BOT-BR-0336,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,16072
BPP-BOT-BR-0337,BOT-BR-0337,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,16776
BPP-BOT-BR-0338,BOT-BR-0338,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,8045
BPP-BOT-BR-0339,BOT-BR-0339,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;wetland_filter,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,18460
BPP-BOT-BR-0340,BOT-BR-0340,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,82986
BPP-BOT-BR-0341,BOT-BR-0341,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17510
BPP-BOT-BR-0342,BOT-BR-0342,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17514
BPP-BOT-BR-0343,BOT-BR-0343,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17534
BPP-BOT-BR-0344,BOT-BR-0344,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17541
BPP-BOT-BR-0345,BOT-BR-0345,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,111876
BPP-BOT-BR-0346,BOT-BR-0346,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;climber,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,125458
BPP-BOT-BR-0347,BOT-BR-0347,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;climber,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,82120
BPP-BOT-BR-0348,BOT-BR-0348,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;climber,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17072
BPP-BOT-BR-0349,BOT-BR-0349,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,25981
BPP-BOT-BR-0350,BOT-BR-0350,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,11444
BPP-BOT-BR-0351,BOT-BR-0351,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,101063
BPP-BOT-BR-0352,BOT-BR-0352,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,22914
BPP-BOT-BR-0353,BOT-BR-0353,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,14942
BPP-BOT-BR-0354,BOT-BR-0354,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,14946
BPP-BOT-BR-0355,BOT-BR-0355,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,290521
BPP-BOT-BR-0356,BOT-BR-0356,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;nitrogen_fixer;wetland_filter;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,22931
BPP-BOT-BR-0357,BOT-BR-0357,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,4121
BPP-BOT-BR-0358,BOT-BR-0358,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;wetland_filter;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13175
BPP-BOT-BR-0359,BOT-BR-0359,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;wetland_filter;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13176
BPP-BOT-BR-0360,BOT-BR-0360,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,108961
BPP-BOT-BR-0361,BOT-BR-0361,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;wetland_filter,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,86814
BPP-BOT-BR-0362,BOT-BR-0362,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;wetland_filter;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13179
BPP-BOT-BR-0363,BOT-BR-0363,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;wetland_filter;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13180
BPP-BOT-BR-0364,BOT-BR-0364,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;wetland_filter;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,25985
BPP-BOT-BR-0365,BOT-BR-0365,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,79049
BPP-BOT-BR-0366,BOT-BR-0366,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;climber,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,35278
BPP-BOT-BR-0367,BOT-BR-0367,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;climber;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17299
BPP-BOT-BR-0368,BOT-BR-0368,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7379
BPP-BOT-BR-0369,BOT-BR-0369,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,28595
BPP-BOT-BR-0370,BOT-BR-0370,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7389
BPP-BOT-BR-0371,BOT-BR-0371,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7391
BPP-BOT-BR-0372,BOT-BR-0372,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7392
BPP-BOT-BR-0373,BOT-BR-0373,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7397
BPP-BOT-BR-0374,BOT-BR-0374,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7401
BPP-BOT-BR-0375,BOT-BR-0375,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7402
BPP-BOT-BR-0376,BOT-BR-0376,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,108434
BPP-BOT-BR-0377,BOT-BR-0377,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,10124
BPP-BOT-BR-0378,BOT-BR-0378,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7427
BPP-BOT-BR-0379,BOT-BR-0379,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;wetland_filter;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,6704
BPP-BOT-BR-0380,BOT-BR-0380,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;structural,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,22138
BPP-BOT-BR-0381,BOT-BR-0381,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,8049
BPP-BOT-BR-0382,BOT-BR-0382,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,8031
BPP-BOT-BR-0383,BOT-BR-0383,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,555
BPP-BOT-BR-0384,BOT-BR-0384,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,102500
BPP-BOT-BR-0385,BOT-BR-0385,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17415
BPP-BOT-BR-0386,BOT-BR-0386,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17418
BPP-BOT-BR-0387,BOT-BR-0387,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7687
BPP-BOT-BR-0388,BOT-BR-0388,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7691
BPP-BOT-BR-0389,BOT-BR-0389,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7695
BPP-BOT-BR-0390,BOT-BR-0390,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7698
BPP-BOT-BR-0391,BOT-BR-0391,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7704
BPP-BOT-BR-0392,BOT-BR-0392,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7728
BPP-BOT-BR-0393,BOT-BR-0393,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17430
BPP-BOT-BR-0394,BOT-BR-0394,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17431
BPP-BOT-BR-0395,BOT-BR-0395,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7730
BPP-BOT-BR-0396,BOT-BR-0396,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7736
BPP-BOT-BR-0397,BOT-BR-0397,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,287295
BPP-BOT-BR-0398,BOT-BR-0398,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,287505
BPP-BOT-BR-0399,BOT-BR-0399,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7739
BPP-BOT-BR-0400,BOT-BR-0400,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13783
BPP-BOT-BR-0401,BOT-BR-0401,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,22140
