product_path_id,botanical_entry_id,product_family_tags,product_angle_notes,kombucha_1f_friendly,bitters_friendly,cordial_friendly,tea_friendly,fresh_produce_friendly,preserve_friendly,cosmetic_friendly,edible_flower_friendly,cut_flower_friendly,medicinal_flower_friendly,petal_flavour_friendly,dried_floral_friendly,source_table,source_row
BPP-BOT-BR-0077,BOT-BR-0077,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,78
BPP-BOT-BR-0078,BOT-BR-0078,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,79
BPP-BOT-BR-0079,BOT-BR-0079,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,80
BPP-BOT-BR-0080,BOT-BR-0080,Aromatic Extract / Hydrosol; Bitters / Tincture; Cordial / Syrup; Culinary Seasoning / Herb; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Kombucha 1F Ingredient; Kombucha 2F Flavoring; Tea / Tisane,Tea;Tincture;Extract;Tonic,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,81
BPP-BOT-BR-0081,BOT-BR-0081,Aromatic Extract / Hydrosol; Bitters / Tincture; Cordial / Syrup; Culinary Seasoning / Herb; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Kombucha 2F Flavoring; Tea / Tisane,Tea;Tincture;Extract;Tonic,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,82
BPP-BOT-BR-0082,BOT-BR-0082,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Oil / Cosmetic Ingredient; Tea / Tisane,Medicinal extract,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,Botanicals_Master,83
BPP-BOT-BR-0083,BOT-BR-0083,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,84
BPP-BOT-BR-0084,BOT-BR-0084,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Oil / Cosmetic Ingredient; Tea / Tisane,Oil;Extract;Medicinal;Cosmetic,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,Botanicals_Master,85
BPP-BOT-BR-0085,BOT-BR-0085,Aromatic Extract / Hydrosol; Bitters / Tincture; Cordial / Syrup; Culinary Seasoning / Herb; Dried Herb / Spice; Extract / Concentrate; Kombucha 2F Flavoring; Oil / Cosmetic Ingredient; Tea / Tisane,Flavor;Perfumery;Extract,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,,,Botanicals_Master,86
BPP-BOT-BR-0086,BOT-BR-0086,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,87
BPP-BOT-BR-0087,BOT-BR-0087,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Kombucha 1F Ingredient; Kombucha 2F Flavoring; Tea / Tisane,Tea;Tincture;Extract;Tonic,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,88
BPP-BOT-BR-0088,BOT-BR-0088,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Kombucha 1F Ingredient; Kombucha 2F Flavoring; Roasted Beverage; Tea / Tisane,Tea;Maté;Extract;Functional beverage,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,89
BPP-BOT-BR-0089,BOT-BR-0089,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Kombucha 1F Ingredient; Kombucha 2F Flavoring; Tea / Tisane,Tea;Tincture;Extract;Tonic,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,90
BPP-BOT-BR-0090,BOT-BR-0090,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,91
BPP-BOT-BR-0091,BOT-BR-0091,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fresh market;Pulp;Industry,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,92
BPP-BOT-BR-0092,BOT-BR-0092,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fresh market;Pulp;Industry,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,93
BPP-BOT-BR-0093,BOT-BR-0093,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fresh market;Pulp;Industry,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,94
BPP-BOT-BR-0094,BOT-BR-0094,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fresh market;Pulp;Industry,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,95
BPP-BOT-BR-0095,BOT-BR-0095,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fresh market;Pulp;Industry,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,96
BPP-BOT-BR-0096,BOT-BR-0096,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fresh market;Pulp;Industry,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,97
BPP-BOT-BR-0097,BOT-BR-0097,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fresh market;Pulp;Industry,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,98
BPP-BOT-BR-0098,BOT-BR-0098,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fresh market;Pulp;Industry,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,99
BPP-BOT-BR-0099,BOT-BR-0099,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,100
BPP-BOT-BR-0100,BOT-BR-0100,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,101
BPP-BOT-BR-0101,BOT-BR-0101,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,102
BPP-BOT-BR-0102,BOT-BR-0102,Bitters / Tincture; Cordial / Syrup; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Kombucha 1F Ingredient; Kombucha 2F Flavoring; Tea / Tisane,Tea;Syrup;Extract,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,103
BPP-BOT-BR-0103,BOT-BR-0103,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Kombucha 1F Ingredient; Kombucha 2F Flavoring; Tea / Tisane,Tea;Tincture;Extract;Tonic,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,104
BPP-BOT-BR-0104,BOT-BR-0104,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Flour / Powder; Functional Beverage / RTD; Tea / Tisane,Powder;Extract;Energy beverage,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,105
BPP-BOT-BR-0105,BOT-BR-0105,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Flour / Powder; Functional Beverage / RTD; Tea / Tisane,Powder;Extract;Energy beverage,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,106
BPP-BOT-BR-0106,BOT-BR-0106,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Flour / Powder; Functional Beverage / RTD; Tea / Tisane,Powder;Extract;Energy beverage,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,107
BPP-BOT-BR-0107,BOT-BR-0107,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Oil / Cosmetic Ingredient; Tea / Tisane,Traditional medicinal;wood,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,Botanicals_Master,108
BPP-BOT-BR-0108,BOT-BR-0108,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Oil / Cosmetic Ingredient; Tea / Tisane,Medicinal leaf;extract,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,Botanicals_Master,109
BPP-BOT-BR-0109,BOT-BR-0109,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,110
BPP-BOT-BR-0110,BOT-BR-0110,Aromatic Extract / Hydrosol; Bitters / Tincture; Cordial / Syrup; Culinary Seasoning / Herb; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Kombucha 2F Flavoring; Tea / Tisane,Tea;Tincture;Extract;Tonic,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,111
BPP-BOT-BR-0111,BOT-BR-0111,Bitters / Tincture; Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 2F Flavoring,Fruit flour;Medicinal;Timber,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,112
BPP-BOT-BR-0112,BOT-BR-0112,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,113
BPP-BOT-BR-0113,BOT-BR-0113,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,114
BPP-BOT-BR-0114,BOT-BR-0114,Bitters / Tincture; Cordial / Syrup; Extract / Concentrate; Flour / Powder; Fresh Produce; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Oil / Cosmetic Ingredient; Snack / Nut,Nut;Oil;Confectionery,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,,Botanicals_Master,115
BPP-BOT-BR-0115,BOT-BR-0115,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,116
BPP-BOT-BR-0116,BOT-BR-0116,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fresh market;Pulp;Juice,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,117
BPP-BOT-BR-0117,BOT-BR-0117,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fresh market;Pulp;Juice,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,118
BPP-BOT-BR-0118,BOT-BR-0118,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fresh market;Pulp;Juice,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,119
BPP-BOT-BR-0119,BOT-BR-0119,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fresh market;Pulp;Juice,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,120
BPP-BOT-BR-0120,BOT-BR-0120,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,121
BPP-BOT-BR-0121,BOT-BR-0121,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,122
BPP-BOT-BR-0122,BOT-BR-0122,Aromatic Extract / Hydrosol; Bitters / Tincture; Cordial / Syrup; Culinary Seasoning / Herb; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Kombucha 2F Flavoring; Tea / Tisane,Tea;Tincture;Extract;Tonic,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,123
BPP-BOT-BR-0123,BOT-BR-0123,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Oil / Cosmetic Ingredient; Tea / Tisane,Medicinal extract,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,Botanicals_Master,124
BPP-BOT-BR-0124,BOT-BR-0124,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Kombucha 2F Flavoring; Tea / Tisane,Tea;Tincture;Extract;Tonic,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,125
BPP-BOT-BR-0125,BOT-BR-0125,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,126
BPP-BOT-BR-0126,BOT-BR-0126,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Kombucha 1F Ingredient; Kombucha 2F Flavoring; Tea / Tisane,Tea;Tincture;Extract;Tonic,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,127
BPP-BOT-BR-0127,BOT-BR-0127,Aromatic Extract / Hydrosol; Bitters / Tincture; Cordial / Syrup; Culinary Seasoning / Herb; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Kombucha 1F Ingredient; Kombucha 2F Flavoring; Tea / Tisane,Tea;Tincture;Extract;Tonic,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,128
BPP-BOT-BR-0128,BOT-BR-0128,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Kombucha 1F Ingredient; Kombucha 2F Flavoring; Tea / Tisane,Tea;Tincture;Extract;Tonic,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,129
BPP-BOT-BR-0129,BOT-BR-0129,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,130
BPP-BOT-BR-0130,BOT-BR-0130,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Oil / Cosmetic Ingredient; Tea / Tisane,Restoration;high-value wood,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,Botanicals_Master,131
BPP-BOT-BR-0131,BOT-BR-0131,Aromatic Extract / Hydrosol; Bitters / Tincture; Cordial / Syrup; Dried Herb / Spice; Extract / Concentrate; Oil / Cosmetic Ingredient; Tea / Tisane,Essential oil;Aromatic extract,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,,,Botanicals_Master,132
BPP-BOT-BR-0132,BOT-BR-0132,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,133
BPP-BOT-BR-0133,BOT-BR-0133,Bitters / Tincture; Cordial / Syrup; Culinary Seasoning / Herb; Dried Herb / Spice; Extract / Concentrate; Fresh Produce; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 2F Flavoring,Spice;Cordial;Extract,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,134
BPP-BOT-BR-0134,BOT-BR-0134,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,135
BPP-BOT-BR-0135,BOT-BR-0135,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,136
BPP-BOT-BR-0136,BOT-BR-0136,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,137
BPP-BOT-BR-0137,BOT-BR-0137,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Heart of palm;Beverage,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,138
BPP-BOT-BR-0138,BOT-BR-0138,Bitters / Tincture; Extract / Concentrate; Functional Beverage / RTD; Kombucha 1F Ingredient; Tea / Tisane,Tea;Tincture;Extract;Tonic,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,139
BPP-BOT-BR-0139,BOT-BR-0139,Bitters / Tincture; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Tea / Tisane,Tea;Tincture;Extract;Tonic,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,140
BPP-BOT-BR-0140,BOT-BR-0140,Aromatic Extract / Hydrosol; Bitters / Tincture; Cordial / Syrup; Culinary Seasoning / Herb; Dried Herb / Spice; Extract / Concentrate; Functional Beverage / RTD; Kombucha 1F Ingredient; Kombucha 2F Flavoring; Tea / Tisane,Tea;Tincture;Extract;Tonic,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,141
BPP-BOT-BR-0141,BOT-BR-0141,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,142
BPP-BOT-BR-0142,BOT-BR-0142,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,143
BPP-BOT-BR-0143,BOT-BR-0143,Bitters / Tincture; Cordial / Syrup; Culinary Seasoning / Herb; Dried Herb / Spice; Extract / Concentrate; Kombucha 2F Flavoring; Tea / Tisane,Spice;Colorant;Extract,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,Botanicals_Master,144
BPP-BOT-BR-0144,BOT-BR-0144,Cordial / Syrup; Extract / Concentrate; Fresh Produce; Frozen Pulp / Purée; Functional Beverage / RTD; Jam / Preserve; Juice / Nectar; Kombucha 1F Ingredient; Kombucha 2F Flavoring,Fruit;Pulp;Beverage;Cordial,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,Botanicals_Master,145
